group_id,label,p_resnet,p_densenet,rank_resnet,rank_densenet,hardness,hard_normal
normal:normal2:1356,0,0.7944586873054504,0.9952515363693236,0.9948770491803278,0.9989754098360656,0.9969262295081966,True
normal:normal2:855,0,0.8357330560684204,0.8762806057929993,0.9959016393442623,0.9969262295081968,0.9964139344262295,True
normal:normal2:723,0,0.7747952342033386,0.8844314813613892,0.9938524590163934,0.9979508196721312,0.9959016393442623,True
normal:normal2:765,0,0.8806599974632263,0.4427261352539062,0.9979508196721312,0.9877049180327869,0.992827868852459,True
normal:normal2:736,0,0.4855540096759796,0.699634850025177,0.9897540983606558,0.9938524590163934,0.9918032786885246,True
normal:normal2:941,0,0.857049822807312,0.4311482906341553,0.9969262295081968,0.985655737704918,0.9912909836065573,True
normal:normal2:1048,0,0.3439053297042846,0.8193642497062683,0.9805327868852459,0.9959016393442623,0.9882172131147542,True
normal:normal2:425,0,0.352530688047409,0.6351497173309326,0.9825819672131147,0.992827868852459,0.9877049180327868,True
normal:normal2:665,0,0.3752049207687378,0.3925894200801849,0.9846311475409836,0.9836065573770492,0.9841188524590163,True
normal:normal2:1086,0,0.2271854281425476,0.4976942539215088,0.9743852459016393,0.9887295081967213,0.9815573770491803,True
normal:normal2:1400,0,0.9707531332969666,0.1361775398254394,0.9989754098360656,0.9631147540983607,0.9810450819672132,True
normal:im:580,0,0.2588324248790741,0.3281707167625427,0.9774590163934426,0.9825819672131147,0.9800204918032787,True
normal:normal2:771,0,0.6411490440368652,0.1396660059690475,0.992827868852459,0.9641393442622951,0.978483606557377,True
normal:normal2:1396,0,0.3994592726230621,0.1620504409074783,0.9877049180327869,0.9672131147540983,0.9774590163934427,True
normal:normal2:554,0,0.3214353919029236,0.1854207068681717,0.9784836065573771,0.9723360655737705,0.9754098360655739,True
normal:normal2:1436,0,0.5616641044616699,0.1180440634489059,0.9918032786885246,0.9579918032786885,0.9748975409836065,True
normal:normal2:1406,0,0.1958146095275879,0.228351205587387,0.9733606557377049,0.9743852459016393,0.9738729508196722,True
normal:normal2:396,0,0.1188110262155532,0.2477337270975113,0.9672131147540983,0.9795081967213115,0.9733606557377049,True
normal:normal2:1438,0,0.057644136250019,0.5186436772346497,0.9456967213114754,0.9907786885245902,0.9682377049180328,True
normal:im:546,0,0.0978194326162338,0.1813145875930786,0.9641393442622951,0.9713114754098361,0.9677254098360656,True
normal:normal2:621,0,0.242872804403305,0.1194793507456779,0.9764344262295082,0.9590163934426229,0.9677254098360655,True
normal:im:691,0,0.3484501540660858,0.1075742468237876,0.9815573770491803,0.9528688524590164,0.9672131147540983,True
normal:normal2:803,0,0.0642455965280532,0.3106811940670013,0.9497950819672131,0.9815573770491803,0.9656762295081966,True
normal:im:301,0,0.0518403127789497,0.4319980442523956,0.9415983606557377,0.9866803278688525,0.9641393442622951,True
normal:normal2:1437,0,0.3993081748485565,0.0753275007009506,0.9866803278688525,0.9415983606557377,0.9641393442622951,True
normal:im:735,0,0.0381845012307167,0.7770262956619263,0.930327868852459,0.9948770491803278,0.9626024590163934,True
normal:normal2:718,0,0.0736894160509109,0.1425274163484573,0.9590163934426229,0.9661885245901639,0.9626024590163934,True
normal:normal2:719,0,0.3612427115440368,0.0685136169195175,0.9836065573770492,0.9364754098360656,0.9600409836065573,True
normal:normal2:419,0,0.4282214045524597,0.05392986536026,0.9887295081967213,0.9282786885245902,0.9585040983606558,True
normal:normal2:890,0,0.1335613578557968,0.0747348293662071,0.9692622950819673,0.9405737704918032,0.9549180327868853,True
normal:im:326,0,0.0557098239660263,0.114673413336277,0.944672131147541,0.9569672131147541,0.9508196721311475,True
normal:normal2:793,0,0.050191443413496,0.1283743679523468,0.9375,0.9620901639344263,0.9497950819672132,True
normal:normal2:1062,0,0.0978342071175575,0.0537251494824886,0.9651639344262295,0.9272540983606558,0.9462090163934427,True
normal:normal2:1015,0,0.0360178090631961,0.1398478001356125,0.9262295081967213,0.9651639344262295,0.9456967213114754,True
normal:normal2:1214,0,0.0350247956812381,0.1239492148160934,0.9252049180327869,0.9610655737704918,0.9431352459016393,True
normal:normal2:1430,0,0.1246287822723388,0.0468798466026783,0.9682377049180327,0.9180327868852459,0.9431352459016393,True
normal:normal2:1051,0,0.0272546987980604,0.174119547009468,0.9139344262295082,0.9702868852459017,0.9421106557377049,True
normal:im:651,0,0.0229280441999435,0.2330290675163269,0.9088114754098361,0.9754098360655737,0.9421106557377049,True
normal:normal2:1247,0,0.0482846572995185,0.0724716186523437,0.9364754098360656,0.9385245901639344,0.9375,True
normal:im:517,0,0.03741524863289665,0.0777885646093636,0.9282786885245902,0.9436475409836066,0.9359631147540983,True
normal:normal2:600,0,0.064357653260231,0.0471384301781654,0.9508196721311475,0.9190573770491803,0.9349385245901639,True
normal:normal2:727,0,0.3760145604610443,0.0232284124940633,0.985655737704918,0.8842213114754098,0.9349385245901639,True
normal:normal2:1431,0,0.4877931475639343,0.022056695073843,0.9907786885245902,0.8790983606557377,0.9349385245901639,True
normal:normal2:1271,0,0.0705501139163971,0.0430672541260719,0.9559426229508197,0.9129098360655737,0.9344262295081966,True
normal:im:228,0,0.0270968079566955,0.1081085205078125,0.9129098360655737,0.9538934426229508,0.9334016393442623,True
normal:im:237,0,0.0136913144960999,0.3033948540687561,0.8842213114754098,0.9805327868852459,0.9323770491803278,True
