group_id,label,p_resnet,p_densenet,rank_resnet,rank_densenet,hardness,hard_normal
normal:normal2:741,0,0.8848179578781128,0.8955060243606567,0.9969262295081968,0.9969262295081968,0.9969262295081968,True
normal:normal2:1356,0,0.7944586873054504,0.9952515363693236,0.992827868852459,0.9989754098360656,0.9959016393442623,True
normal:normal2:1064,0,0.94852614402771,0.7564007639884949,0.9979508196721312,0.992827868852459,0.9953893442622951,True
normal:normal2:611,0,0.7650535702705383,0.9810356497764589,0.9918032786885246,0.9979508196721312,0.9948770491803278,True
normal:normal2:855,0,0.8357330560684204,0.8762806057929993,0.9938524590163934,0.9959016393442623,0.9948770491803278,True
normal:normal2:765,0,0.8806599974632263,0.4427261352539062,0.9959016393442623,0.985655737704918,0.9907786885245902,True
normal:normal2:1250,0,0.4987598657608032,0.8336058855056763,0.9846311475409836,0.9948770491803278,0.9897540983606556,True
normal:normal2:941,0,0.857049822807312,0.4311482906341553,0.9948770491803278,0.9846311475409836,0.9897540983606556,True
normal:im:279,0,0.5477716326713562,0.6291235089302063,0.985655737704918,0.9897540983606558,0.9877049180327868,True
normal:normal2:736,0,0.4855540096759796,0.699634850025177,0.9825819672131147,0.9918032786885246,0.9871926229508197,True
normal:normal2:1048,0,0.3439053297042846,0.8193642497062683,0.9743852459016393,0.9938524590163934,0.9841188524590163,True
normal:normal2:1357,0,0.5651888251304626,0.2578266859054565,0.9877049180327869,0.9784836065573771,0.983094262295082,True
normal:normal2:1400,0,0.9707531332969666,0.1361775398254394,0.9989754098360656,0.9651639344262295,0.9820696721311475,True
normal:normal2:665,0,0.3752049207687378,0.3925894200801849,0.9774590163934426,0.9805327868852459,0.9789959016393442,True
normal:normal2:771,0,0.6411490440368652,0.1396660059690475,0.9897540983606558,0.9661885245901639,0.9779713114754098,True
normal:normal2:1419,0,0.1864214986562729,0.6472603678703308,0.9651639344262295,0.9907786885245902,0.9779713114754098,True
normal:normal2:1086,0,0.2271854281425476,0.4976942539215088,0.9672131147540983,0.9866803278688525,0.9769467213114754,True
normal:normal2:1436,0,0.5616641044616699,0.1180440634489059,0.9866803278688525,0.9631147540983607,0.9748975409836066,True
normal:im:580,0,0.2588324248790741,0.3281707167625427,0.9702868852459017,0.9795081967213115,0.9748975409836066,True
normal:normal2:1396,0,0.3994592726230621,0.1620504409074783,0.9805327868852459,0.9682377049180327,0.9743852459016393,True
normal:normal2:725,0,0.1542094051837921,0.5244472622871399,0.9600409836065574,0.9887295081967213,0.9743852459016393,True
normal:normal2:554,0,0.3214353919029236,0.1854207068681717,0.9713114754098361,0.9713114754098361,0.9713114754098361,True
normal:normal2:980,0,0.6220141053199768,0.0992598384618759,0.9887295081967213,0.9538934426229508,0.9713114754098361,True
normal:normal2:1406,0,0.1958146095275879,0.228351205587387,0.9661885245901639,0.9743852459016393,0.9702868852459017,True
normal:normal2:1365,0,0.1091067194938659,0.3977644145488739,0.9549180327868853,0.9815573770491803,0.9682377049180328,True
normal:normal2:621,0,0.242872804403305,0.1194793507456779,0.9692622950819673,0.9641393442622951,0.9667008196721312,True
normal:normal2:396,0,0.1188110262155532,0.2477337270975113,0.9559426229508197,0.9764344262295082,0.9661885245901639,True
normal:im:691,0,0.3484501540660858,0.1075742468237876,0.9754098360655737,0.9569672131147541,0.9661885245901639,True
normal:normal2:531,0,0.0768706277012825,0.427051842212677,0.9467213114754098,0.9836065573770492,0.9651639344262295,True
normal:normal2:1437,0,0.3993081748485565,0.0753275007009506,0.9795081967213115,0.944672131147541,0.9620901639344263,True
normal:im:546,0,0.0978194326162338,0.1813145875930786,0.951844262295082,0.9702868852459017,0.9610655737704918,True
normal:im:732,0,0.3399247825145721,0.0786441415548324,0.9733606557377049,0.9477459016393442,0.9605532786885246,True
normal:normal2:1438,0,0.057644136250019,0.5186436772346497,0.930327868852459,0.9877049180327869,0.959016393442623,True
normal:normal2:719,0,0.3612427115440368,0.0685136169195175,0.9764344262295082,0.9385245901639344,0.9574795081967213,True
normal:normal2:419,0,0.4282214045524597,0.05392986536026,0.9815573770491803,0.9334016393442623,0.9574795081967213,True
normal:normal2:718,0,0.0736894160509109,0.1425274163484573,0.944672131147541,0.9672131147540983,0.9559426229508197,True
normal:im:377,0,0.0602616108953952,0.2537314593791961,0.9323770491803278,0.9774590163934426,0.9549180327868851,True
normal:normal2:876,0,0.069735862314701,0.1179283484816551,0.9405737704918032,0.9620901639344263,0.9513319672131147,True
normal:normal2:890,0,0.1335613578557968,0.0747348293662071,0.9579918032786885,0.9436475409836066,0.9508196721311475,True
normal:normal2:1427,0,0.6954306960105896,0.0379371829330921,0.9907786885245902,0.9088114754098361,0.9497950819672132,True
normal:im:326,0,0.0557098239660263,0.114673413336277,0.9293032786885246,0.9610655737704918,0.9451844262295082,True
normal:normal2:1062,0,0.0978342071175575,0.0537251494824886,0.9528688524590164,0.9323770491803278,0.9426229508196722,True
normal:normal2:1379,0,0.1570859551429748,0.0478983111679554,0.9610655737704918,0.9221311475409836,0.9415983606557377,True
normal:normal2:659,0,0.1621169596910476,0.0469039119780063,0.9620901639344263,0.9200819672131147,0.9410860655737705,True
normal:normal2:1430,0,0.1246287822723388,0.0468798466026783,0.9569672131147541,0.9190573770491803,0.9380122950819672,True
normal:normal2:1264,0,0.037964429706335,0.106180228292942,0.9170081967213115,0.9559426229508197,0.9364754098360656,True
normal:normal2:1051,0,0.0272546987980604,0.174119547009468,0.9026639344262295,0.9692622950819673,0.9359631147540983,True
normal:normal2:727,0,0.3760145604610443,0.0232284124940633,0.9784836065573771,0.8862704918032787,0.9323770491803278,True
normal:normal2:1247,0,0.0482846572995185,0.0724716186523437,0.923155737704918,0.9415983606557377,0.9323770491803278,True
normal:normal2:1431,0,0.4877931475639343,0.022056695073843,0.9836065573770492,0.8811475409836066,0.9323770491803278,True
normal:im:517,0,0.03741524863289665,0.0777885646093636,0.9149590163934426,0.9467213114754098,0.9308401639344261,True
normal:im:228,0,0.0270968079566955,0.1081085205078125,0.9016393442622951,0.9579918032786885,0.9298155737704918,True
normal:normal2:600,0,0.064357653260231,0.0471384301781654,0.9354508196721312,0.9211065573770492,0.9282786885245902,True
normal:normal2:854,0,0.3252590298652649,0.0225196182727813,0.9723360655737705,0.8842213114754098,0.9282786885245902,True
normal:normal2:1271,0,0.0705501139163971,0.0430672541260719,0.9415983606557377,0.9139344262295082,0.9277663934426229,True
normal:normal2:927,0,0.164429485797882,0.0245478581637144,0.9631147540983607,0.889344262295082,0.9262295081967213,True
normal:im:265,0,0.0294412057846784,0.0690821781754493,0.9057377049180327,0.9395491803278688,0.9226434426229508,True
normal:normal2:1328,0,0.0603102855384349,0.0373075827956199,0.9344262295081968,0.9077868852459017,0.9211065573770492,True
normal:im:645,0,0.0189080908894538,0.108675330877304,0.8831967213114754,0.9590163934426229,0.9211065573770492,True
normal:im:236,0,0.168675497174263,0.020839249715209,0.9641393442622951,0.8770491803278688,0.920594262295082,True
normal:normal2:840,0,0.0347910746932029,0.0502289794385433,0.9129098360655737,0.9272540983606558,0.9200819672131147,True
normal:normal2:1257,0,0.0404287651181221,0.0441710166633129,0.9200819672131147,0.9180327868852459,0.9190573770491803,True
normal:im:158,0,0.1414225250482559,0.0212728809565305,0.9590163934426229,0.8780737704918032,0.9185450819672131,True
normal:im:647,0,0.028900146484375,0.0536408238112926,0.9047131147540983,0.9313524590163934,0.9180327868852458,True
normal:normal2:1440,0,0.0172940902411937,0.0989512130618095,0.8801229508196722,0.9528688524590164,0.9164959016393444,True
normal:normal2:559,0,0.0793114155530929,0.02231908403337,0.9477459016393442,0.8831967213114754,0.9154713114754098,True
normal:im:183,0,0.0260934401303529,0.0510587133467197,0.9006147540983607,0.9293032786885246,0.9149590163934427,True
normal:normal2:1125,0,0.0254727117717266,0.0490265078842639,0.8985655737704918,0.9252049180327869,0.9118852459016393,True
normal:normal2:417,0,0.0148180685937404,0.0967007502913475,0.8709016393442623,0.951844262295082,0.9113729508196722,True
normal:im:178,0,0.0082615558058023,0.4193041026592254,0.8391393442622951,0.9825819672131147,0.9108606557377049,True
normal:normal2:790,0,0.2349334359169006,0.0139352194964885,0.9682377049180327,0.8524590163934426,0.9103483606557377,True
normal:normal2:828,0,0.075465902686119,0.0194834358990192,0.9456967213114754,0.8729508196721312,0.9093237704918034,True
normal:normal2:1305,0,0.0964900478720665,0.0181200467050075,0.9508196721311475,0.8657786885245902,0.9082991803278688,True
normal:im:152,0,0.066243402659893,0.0204598233103752,0.9385245901639344,0.8760245901639344,0.9072745901639344,True
normal:im:384,0,0.0540734715759754,0.022748839110136,0.9272540983606558,0.8852459016393442,0.90625,True
normal:normal2:384,0,0.0919989943504333,0.0176510699093341,0.9497950819672131,0.8616803278688525,0.9057377049180328,True
normal:normal2:1385,0,0.0389586016535759,0.0251517482101917,0.9190573770491803,0.8913934426229508,0.9052254098360656,True
normal:normal2:776,0,0.0450194329023361,0.0238227248191833,0.9221311475409836,0.8883196721311475,0.9052254098360655,True
normal:normal2:1033,0,0.0852326676249504,0.014907294884324,0.9487704918032787,0.8545081967213115,0.9016393442622951,True
normal:im:164,0,0.0133766802027821,0.0681724622845649,0.8637295081967213,0.9375,0.9006147540983607,True
normal:normal2:705,0,0.1047870740294456,0.010177950374782,0.9538934426229508,0.8278688524590164,0.8908811475409837,True
normal:normal2:389,0,0.0195041187107563,0.0266820807009935,0.8852459016393442,0.8965163934426229,0.8908811475409836,True
normal:normal2:1197,0,0.0342837795615196,0.0191970095038414,0.9108606557377049,0.8698770491803278,0.8903688524590163,True
normal:normal2:618,0,0.0114994030445814,0.0484648793935775,0.8565573770491803,0.923155737704918,0.8898565573770492,True
normal:normal2:1423,0,0.0303145106881856,0.0189276225864887,0.9077868852459017,0.8688524590163934,0.8883196721311475,True
normal:normal2:851,0,0.008885983399371349,0.0628541875242566,0.8422131147540983,0.9344262295081968,0.8883196721311475,True
normal:im:435,0,0.06909600086510176,0.0113057515118271,0.9395491803278688,0.8360655737704918,0.8878073770491803,True
